177	do you have any kids ? i have one in middle school .	i do not . my husband and i have chosen to not have any .	probably a smart decision , too many people on the planet .	i am a surgeon , he is a detective .	i love horror movies . i bet your marriage is like one .	no , it is not . we have a great life .	i used to work in human services , i heard it all the time .	human services is evil , they make up asinine rules .	so is the government but i do not see them being approached .	that is your opinion , and one you are entitled too	i believe you were looking to use to instead of too .	it does not matter , as you know what i was saying . lighten up .	my dad worked at home depot . i do not know how .	that has nothing to do with you .	it built character . and my shed .	how was that possible since it was your dad who worked there , not you .
178	hi ! how are you today ?	i am feeling healthy and ready to go ! how about you ?	same ! i am feeling healthy and stronger than ever . cancer could not beat me !	are you a survivor ? that is amazing !	i am , thank you so much ! it gave me a whole new outlook on life .	i am sure ! that is why i only eat raw foods .	how do you like it ? i have been looking for newer , healthier ways of eating .	i love it . so do my two kids and wife !	excellent ! i want to get my whole family on board , kids and grandchildren too .	plus , as an economics major , i can assure you that it makes financial sense too !	you study economics ? how interesting ! i worked in finance until retirement .	amazing ! do you like music ?	i love music ! i am pretty eclectic , i like a little of everything . what are you into ?	i love the rolling stones . i see them at least once per year .	nice ! i have not seen them yet , but i want to . i saw bruce springsteen recently .	he is great too ! do you live in nj ?
179	hello how are you ?	hi . good . i am just picking out paint for my new apartment with my boyfriend .	sounds like a good way to end the weekend	yeah . he will not go for red even though i love it . what is your favorite color ?	i like green but red would be nice also	green is okay . silver is my other favorite .	are you a cat or dog person ?	neither really . i already have 25 3rd grade students in the class i teach .	oh wow that is alot , i am both a dog and a cat	do have a bunch of them ?	nope just 1 cat and 1 dog , not that crazy animal guy lol	i am a bit of a language buff . i am fluent in three languages .	which three languages are you fluent in ?	english , french , and spanish . do you speak any other languages ?	no i do not , but i enjoy a good party	parties are a lot of fun ! do you have other hobbies ?
180	hi , how are you doing today ?	great just finished watching a documentary with my husband	i am a teacher ! love documentaries ! what was it about ?	me too ! they are my favorite . was watching taxi to the dark side	i have never seen that . i will have to check it out .	it is very well made , i usually read a lot but love documentaries	i like gardening and anything outdoors !	i am pregnant first timeso have been stuck at home myself	that is exciting ! do you go to church ?	i do , me and my husband both go to bible study every wednesday	i attend every week as well . just got home from church .	are you married as well ? what part of the country you from ?	i live in massachusetts . and no , i am single	i am in pennsylvania myself , love the weather here . is it nice there ?
181	hi there , how are you	i am doing great , but i hate orange . the color .	okay ? well , do you like any specific foods ?	no i do not care much about foods . or fashion .	that is pretty lame , considering you need food to survive	the only thing i need to survive is dance , i do that on the weekends .	right , well how do you survive the rest of the week then	well i work in a bookstore and i like books .	i used to love reading until i got into art	yeah , i got into dog agility classes .	oh i love my puppy to death , but he does not listen for anything	i love your puppy too and i have not even met him	do you have some dogs ?	i have one dog , his name is tim .	any other animals ? i have 4 cats as well	i have a bird named goose
182	hello , there ! having a good day ?	hello ! i am having an okay day . how about you ?	i am a bit tired . i have been training for an upcoming marathon all evening	oh wow . i do not run much . how is that ?	it is tough but keeps me healthy . what are you into ?	i really enjoy fishing and cooking my catches .	that is awesome . i love eating fish and anything clean and healthy .	i do as well . i also enjoy being on the water in any capacity .	i love water too . especially swimming . it is a fun way to exercise .	for sure . i am also really into comic books and heros .	oh those are always fun . i used to read many comics during my hospitalizations .	oh my , what were you in the hospital for ?	i am actually a cancer survivor which is why i decided to become a life coach	oh wow . congratulations on your recovery .	thank you so much . i appreciate it .	what do you do as a life coach ?
183	good afternoon . i hope you are well and healthy .	i am . just thinking about taking my bike out for a spin	that sounds lovely . are you an athlete ?	not really . i do race my bike though .	wow . i wish my grandchildren were interested in something similar . but they like smartphones .	that seems to be the thing now . so expensive too	true . and i have come to know a great life does not come from expensive things .	so tre . i just wish i did not have to wait tables to get extra money .	its all tedious at first dear , but i know it will get better for you .	i guess it just really want to be out on my red bike .	sounds like a true joy . i am retired now , so you are inspiring me to try that .	awesome . maybe we could go out riding together .	i would love that . life is too short to miss out on making new friends .	i have to go , talk to you later .
184	hello , how are you doing ?	i just got off work	where do you work at ?	i am a tour guide at a museum . what do you do for a living ?	if you consider being a feminist a job , that is what i do .	interesting . do you have any hobbies ?	i love browsing the web . what about you ?	i like to garden . i grow roses .	roses are pretty . what kind of a diet do you follow ?	i do not follow any particular diet . do you ?	strictly organic . its best for our bodies .	yes , maybe i would not be partly deaf if i ate like that .	possibly . do you utilize solar panels ?	no , do you use solar panels ?	yes , on my roof . you should look into them	i will . i think i have a book about them in the library at my house .
185	hello , currently residing in canada , on the run . how are you ?	i am okay . tired from cleaning all day .	do you eat shawarma while you clean ? that is my fav food .	no , but i do sing folk songs to make work go easier .	singing and cleaning . my grandpa and i served in the world war .	together ? that is interesting . do either of you play any instruments ?	ya it was a great experience . used to play wood blocks , you ?	i tickle the ivories , strum on the guitar , and sing . i want to be rich and famous .	i am good at the sing instrument . i failed out of high school though .	well , you made it through a world war , so you must have been smart enough .	i did ok . was really good at chucking grenades .	i like explosions . but they do not let me use grenades while i clean the school .	that seems odd . my local school allows most weapons and explosives .	maybe i should relocate . your place sounds like more fun .	ya a lot of brilliant people graduate from there . maybe that is why i did not .	just keep a song in your heart , and your head held high . we will get through .
186	how are you today ?	great ! how about you ? i am jeremy .	nice to meet you jeremy , my name is sue	hi sue . do you have any pets ?	i have no pets . i do have children though	i have two cats . mistletoe and gingerbread . you can tell i love winter . how many children ?	i have five young sons .	cool . do they all like icecream ? i like vanilla .	they do , they also keep me busy . coffee has become my favorite beverage .	i am a coffee lover also . do you have any collections . i have 1010 hats .	that is amazing , i collect rare wine . i enjoy a nice glass at night .	five boys . . . yes ! wine ! i am not much of a drinker . no children though .	then you have great peace . and a nice car too . i drive a minivan .	yes , true . do you have any hobbies ?	i never have time , just a glass of my rare wine in the evenings .	i see . i was an ice skater . olympics , 1992 i won a gold .
187	hello , how are you today ?	i am well thank you , how is your night going ?	it is going very great . i just have homework to do	oh what are you in school for ?	high school . on my sophomore year	are you planning to go to college ?	i am ! i want to be a professional soccer player	exciting ! i played soccer in high school too , long ago	did you enjoy it ? i love it	very much . now i have bad knees and back from all the construction work	i am sorry to hear . that does not sound fun	it is ok , i love building houses , no regrets	wow seems like a lot of hard work	it is ! then i get to go home to my cats and a beer	i have never drank , is it fun ?	as long as you drink responsibly it is
188	hi there , my name is ali .	good evening ali . tanya here .	hey tanya . i went to school with a girl named tanya back when i was at yale .	cool . i have been so bored , so of course i eat !	oh i understand that . i grew up with some of the best food back in manhattan .	yum . good thing i enjoy using the rowing machine and treadmill .	so did i ! my parents had all kinds of equipment thanks to their banking job .	that is great . any pets ? i have a german shepherd and a schnauzer .	unfortunately no . the dorms at business school does not allow them .	do you long hair or short ? i just tried a short haircut .	long hair all the way . although short hair may look more professional .	i have to get used to this . so any hobbies ?	i love being in the stock market . i guess that is why i am going to finance .	that is your major ? that will be great to know about money .	well i already have one degree , but i am going back to business school for another .	go education ! ! well , take care and good luck with your classes .
189	hello , how are you doing today ?	wonderful i just moved to a new place !	oh that is neat . where did you move to ?	close to my school in philadelphia .	that is neat . are you male or female ?	female . with blue eyes and light blonde hair , yourself ?	female as well , light skin , blonde hair , and brown eyes . hah !	what is your favorite food . mine is strawberries	i will gladly take a nice slice of pizza any day .	lol . do you work ? i am part time at a bar .	i do work ! i waitress during the day , then i do side jobs during the evening .	i see ! so you have any hobbies ?	i like to ride my motorcycle when possible . i always have to have a helmet !	safety first ! my best friend is vegan . which works well . because chicken is gross
190	hello how are you today ?	hi . okay . heartburn . 2 months until i am due . the twins are restless tonight .	that is funny , i do not get along with my wife	oh , no . sorry to hear that . hubby and i disagree once in a while about the kids .	we fight about our cat , spook	yeah . well , i wish you luck there . we bought a cute 2 story house .	nice , i do not think i have ever left ohio	you should travel if you get a chance . its expensive to travel with kids .	not if you like to hitch hike	i suppose , but that does not work with a pregnant woman and 3 kids	sounds like someone has been busy	yep . between work at the bank and the kids , i am exhausted every night .	yes you need to get more sleep	so true . enough about me . tell me more about you .	i should fly to england	sounds like a lot of fun .
191	hello , how are you today ?	hey ! just watching a game of football with my children . you ?	that is cool ! i am an alcoholic who is recovering	ah man congrats for trying to get back on the road !	yeah , i live in the city now so its hard	ah i live in florida man , i feel you . the city is full of temptations .	yeah it really is tempting ! i used to live on a farm though	do you have a job currently ? i am a programmer for a game company .	i want to but i am a male 45 year old who was an alcoholic	it must be hard making a living , i feel sorry for you pal .	it is ok ! i will hopefully get better	do you have any hobbies ?	yeah i like to count the freckles on my foot	haha you are a funny guy ! maybe you should be a stand up comedian !	thank you ! that would be really fun	anyways man i gotta go walk my dogs soon , it was nice chatting with you !
192	hi , want to get to know each other ?	sure ! what do you do for a living ?	i am a student . i study languages , you ?	i am a student also , i have a degree from yale but i am going back soon .	wow , what is your degree in ?	finance , i am going back for business next .	ambitious . i am just about fluent in spanish . i am starting french soon .	wow that is awesome ! thanks , my parents inspired me . they are rich bankers .	rich is probably nice . i would like more money for travel	me too . they make me work for everything i have .	that is for the best . what do you do for fun ?	not much really . i stay pretty busy . you ?	well i try to . i play in a band on weekends	that is nice ! which instrument ? i just bought my first car .	i play the drums . like lane kim . what kind of car	never heard of him . a 2000 bmw . its not much but i am proud .
193	hey , what is your favorite food ? mine is donuts .	hello , i love fries , and am getting married soon .	that is exciting ! what do you like to do for fun ?	i love to try new restaurants and dance .	cool ! during the weekends , i like to do live action roleplaying events .	i am a kindergarten teacher , i look up new painting techniques on the weekends	that sounds like fun . i play a ridiculous amount of call of duty .	i used to play a lot of fallout when i was in college .	oh man , i love fallout . was just playing new vegas earlier .	dogmeat is awesome . i would love to go to an elvis school	an elvis school ? what is that ?	it is one of the areas in fallout .	oh good lord , i am too tired . what kind of car do you drive ?	i have a maclaren , it is awesome .	radical ! mine is a ford pinto .	my boyfriend bought it for me as a wedding gift .
194	hello i am 8 years old how old are you ?	hi , i am 20 . nice to meet you .	i love mackey mouse . what is your favorite character ?	i like cartman . my favorite thing is shopping .	i meant mickey . cool i have a lot of friends and love the playground . do you ?	sounds fun , yes i do ! shoes and watches are my favorites to shop for .	frozen songs are the best what songs are your favorite ?	do you want to build a snowman !	oh gosh of course ! do you go to school ?	no , i am just a watch dealer . my family do not like it	third grade has been awesome . oh no that stinks .	third grade was so fun ! good for you .	do you like mickey mouse ?	i would like him more if he got me a rolls royce ghost	that would be cool . what is your favorite toy on the playground ?	i like to swing on the swing sets . how about you ?
195	good day , how are you ?	hello , i am doing well . i think i may have had too much coffee . you ?	i am good , taking a break from my assignments before heading to europe .	i went to a star wars convention in helsinki . are you going there ?	that sounds fun , i am actually go to visit the louvre in paris .	that is a nice museum , i visited last summer , before football season .	i went to spain then , learned i love cooking paella . what team are you for ?	i am with ohio state . born and raised in ohio	awesome . what do you do for a living	i am a student , going to school for veterinary medicine .	i am a art major at julliard with a minor in dance .	very nice . do you like animals ?	i love them . there is a dog on my bed right now .	mine too , a beagle . what do you have ?	she is my roommates dog , but a chihuahua . i have a lab pit mix .	how tiny ! do you like coffee ?
196	what are you doing up this late	i was cooking ! what about you ?	i am walking my dogs	this late ! i am just practicing my cooking . how old are you ?	yes this late can you make tacos	yes ! i love tacos ! there is not much i do not like , i am 23	where do you live	i live in oregon for now but i have been all over the world this year .	have you been alabama	yes . the tacos there were amazing ! where do you live ?	i live in montgomery	i keep my yacht close by there . i am renting it out right now .	you have yacht nice	would you like to travel with me ? i have been almost everywhere .
197	hello ! finishing up my nightly glass of wine , what are you drinking ?	i have coffee . up late sewing . you ?	looking over the little league roster . i have to coach in the morning .	oh ! my grandson is in little league . what age group ?	i have the babies . 4 6 . they are adorable . i have five boys .	that sounds great ! do you ever go so pro league games with them ?	i try not too . i am a mini van mom , that is their dads job	lol . i get it . i am retired , and i leave that to my kids !	i wish i was retired ! i live on coffee in the day .	it is great , especially once i beat the cancer .	very nice to hear . congratulations !	thanks ! so how old are your kids ?	16 , 14 , 8 , 5 , 5 . the youngest are twins .	wow ! that is nice . my kids are grown . grandkids are 10 , 12 , 15 , 17 .	those are the fun ages . i like the teens , even though they come with drama	yes , and i can send them home if they act up !
198	hi there . how is it going ?	hello ! how are you doing ? i am doing pretty well today	i am doing great ! just got home from shopping .	where are you from ? i live in the us now but was born in africa . somalia	i live in north carolina .	nice . how is the weather there ? are you married ?	tell me something about yourself .	i love dancing . all kinds	i love to shop alot !	shopping can be quite fun . i was not allowed to shop as a child in somalia .	i shop for shoes and watches .	i could use dance shoes . if we lived closer together i would suggest we go shopping	i am married , have been for 5 years .	my aunt brought me to california after she found out i had to marry a man .	oh , i love going to ca	it is quite pretty here . i own a dance studio
199	hi . how are you today ?	what are you doing today ?	working on building a house .	cool . i am listening to the rolling stones .	that is a good band . do you have pets ?	nope . just two kids . what do you like to do ?	i like to build houses and hang out with my cats .	what is your favorite food ?	i do not really have one . how about you ?	veggies . i like to eat clean .	what do you do for work ?	i am an economist . is building houses a job or hobby ?	it is my job . my dad was who taught me the trade .	very interesting ! nice chatting . have a great day !	you do the same . i will go play with my cats now .	how many do you have ?
200	hey , jefferson here , i love documentaries	i love dogs her name is barnaby , a german shepherd	oh that is so cool . i have a dog with my husband in pennsylvania .	nice to meet you , i work in the usps	i order a lot of books online . i read one every week .	how big are the dogs ? are they grey color ? that is my color	i would not know , they are your dogs haha .	do you order from amazon ? my dad is a nascar racer	i do order from amazon , i am a pa right now .	are there scorpions in your area ? i hate them	i sure hope not , they are scary !	amazon is a great place to order books	oh yeah that is a fact .	i feel the same , they are so dangerous in my area	my uncle died from a scorpion .	do you like to go fishing ?
201	hi i am george . i love papayas !	hi i am john and love to the mountains	do you like models ? i married one . from italy	yes i like models and i am not married	do you want to be , i have no close family	sure how can that happen ?	meet a woman , , go on dates have fun	i have one dog and a nice career	that is nice to hear . i farm honey bees	in the spring time i go hiking all the time	that sounds like fun , i love the outdoors and everything in them	do you have any pets ?	yes i do i have a dog and 2 cats at the moment	i have one dog myself , she can be a bit of pain	mine are so spoiled and i only have myself to blame	rock climbing can be scary at times but its very exciting to see the top
202	hi there , do you love taylor swift ?	you know it . i wish it was still summer .	not me , i am ready for the cuddle weather .	cool ! i love to go rock climbing my fav summer activity .	i do not like your summer at all	i like spring too for hiking . you like winter best ?	i just love the cold , i am only twenty four	so where do you live ? me colorado your kind of weather	cali , it gets hot over here	job for me is mechanical engineer . what about you ?	i dance on the weekends for money	pets ? i have a dog named trooper . he is a black lab .	does he like tacos ? i really like tacos	he likes everything . lol what do you do during the week ?	i need to catch up on sleep	i can relate to that i am always tired .
203	hello there ! how are you doing today ?	just jamming out to some new kids on the block ! !	oh my ! i am just enjoying a new coloring book after a hectic evening .	how sweet ! ! i need to get my dance gear ready for my class tomorrow night !	my husband found out he was adopted earlier . . . would not necessarily call it sweet .	now that is heavy stuff ! being born in the early eighties myself , i suppose anything is possible .	it definitely came as a shock . so , you are a dancer ?	big time ! i love hip hop ! and you ?	we listen to a lot of underground rap . not too popular in our rural farm community .	ha ! i love that randomness ! so , i was cleaning out closets and found my lite brite !	lol . i had one of those when i was a kiddo . . . along with my easy bake oven p	yes ! so throwback ! what is your go to late night snack ?	hmm . . . nachos or chili cheese fries . you ?	whoa ! again , intense ! i am a cereal kind of girl .	i have a super high metabolism so i usually eat whatever i want . favorite cereal ?	raisin bran ! i am way hard core . i have crap metabolism .
204	i am jo and i love the color yello	hi jo . yellow is a great color . it is the color of fall in colorado .	yellow i am a gold medalist for 100 meter in the olympics	wow ! that is impressive . swimming or running ?	running . and i also do gymnastics it is my fave	nice . i prefer hiking and rock climbing myself . living in co is great for those .	nice i love enjoy italian food and garlic bread	me too . i often go to company dinners at italian restaurants . what is your favorite dish ?	that is awesome . i love chicken alfredo	delicious choice . i love coming home from work to a nice plate of that .	it is and i do enjoy it a lot .	i work as a mechanical engineer so i do not know a lot about gymnastics .	yeah i its quite not that hard to understand the mechanics of it	i am sure . have you ever been to colorado ?	no i have never been to colorado	i live there , you will have to come visit sometime . great trails for running .
205	hello , how are you this evening ?	so far so good . who am i speaking to ?	i am bryan the rose gardener , who are you ?	philip . me and my dog charlie are just listening to music	awesome , i am hanging out in my big in home library	well that is nice . what book are you currently reading ?	a book on how to read lips , i am half deaf	i always thought that would be an interesting skill to have lol	it works for me , and i love to read when i drink my fancy tea	tea huh ? like the stuff but goes awful with pizza imo	i bet , i prefer a nice glass of cow milk with my pizza , lol	the double cow consumption , nice . always goes down with some lil wayne	lil wayne , what is that ? sounds like a soda flavor , mom get me some lil wayne	lol i do not know how to respond to that
206	greetings from the big apple , kim here , how are you ?	i am fine , how much are your apples ?	not for sale ! they are looking good in central park though	i actually thought you were selling chocolate covered apples	sorry , i live there on central park west , costs as much to park as to live , you ?	well , i do not have a car . i just use a bike instead lol	i have a beemer , what kind of bike ?	a roadmaster , how well does yours work ?	great , when i can get it out in traffic , are you in school ?	i go to school from home , on a computer . i use it for exercise	i see , live remote with parents ? my dad is bank president , so we live in town	that is pretty cool , i kind of enjoy being alone	i start business school next year to be a banker like parents . i like crowds	you can be you and i can be me . i am practicing my 3rd language	i like money too and i want to live in a penthouse when i leave home	penthouses are really nice , i believe you will get there with determination	i will , thank you for chatting with me	you are very welcome , keep dreaming big and have a nice day
207	hello . what kind of car do you drive ?	a mazda protege , what do you drive ?	i drive a classic mustang . i am a mechanic .	i study language and music , can you speak french ?	no , sorry . i can only speak english . do you have any pets ?	i am allergic to symbiotic connection so i own no animals , do you ?	i do . two dogs . they are amazing .	what are there names ?	dixon and sirius . they are black labs .	i used to have a black lab named cooper , are you religious ?	i am spiritual , yes . i am a pagan .	do you practice the left hand path ? i do as well .	i do baneful workings if the situation calls for it .	how has that been going ?
208	do you live in the southwest by chance ?	no i do not . i love wearing band shirts with ruffles on the sleeves	thank goodness ! i am petrified of scorpions . i moved north because of them .	haha ok , i have blond short hair . i am a girl and pretty skinny staying in shape	i used to stay in shape helping my dad during his nascar races . do you watch ?	no i do not watch , i listen to music and play video games	my favorite game is call of duty . what about you ?	same here , its an awesome game	totally ! i deliver the mail , but sometimes drive crazy .	yeah is that your job that you do ?	yeah , i deliver the mail . it pays well but the holiday hours are rough .	that is cool . i work at an insurance company	what kind of insurance ? maybe you can help me .	health insurance helping old folks with their policy	i need new car insurance . my favorite grey car was hit .	ouch that reminds me of my car insurance .
209	hey . you want to go out sometime ? i cannot resist fish and chips !	greetings , i like fish , not chips , what is your trabajo ? work	i am a college student . art major .	i am unable to go out , too busy studying , lots on my plate , art ? i like music	cool . speaking of plates , i do love making paella	who is your favorite artist ? mine is wagner , do you speak espanol ? love paella !	no spanish . which is surprising for a descendant of christopher columbus !	you love food ! all i do is study , spanish now , french next , in between music	i try to visit europe twice yearly . you should come with me then !	no time for travel . i hate flying , could we go on a boat ?	i wish i could . i will have sea sickness if i did .	i could study , listen to music and go to europe , you could eat . lol	i like where your mind is going !	take medicine , sounds fun , let us go ? you pay , okay ?
210	i live on cloud nine .	i am learning spanish in school ,	i have a superpower and know all languages .	that is super cool . i love the spanish word trabajo	that means work and i do not like work .	why is that ? i am also a musician	i am a lonely , weird little girl .	well why do you feel so lonely ?	i can make time stop .	well that is cool what is the secret to making time stop ?	that is a great question nobody has asked me before .	i am also studying other different languages as well .	which others ? i like different languages but my favorite is english .	english is not so hard to speak	it is hard to learn if your not born with it .	i had to learn how to do it .
211	hello how are you doing tonight ?	i have a doll . her name is susie .	i have a cat . her name is spook .	i have a turtle . his name is shelly . hehe	do you have a lot of pets ?	no . just a turtle . i have lots of toys .	are you a little kid ?	i am almost five . i am not little !	wow you are right ! do you like pizza like i do ?	i love pizza . my best friend , lucy , her mommy cooks pizza	i bet you do not like black olives on it though ! that is my favorite topping	i like cheese pizza . olives are yucky .	i work at the store where they sell olives and pizza ! its a grocery store	do you get free pizza ? do they make you eat olives ?	i can get free pizza but i can choose if i want the olives or not	mommy is mad . i did not pick up my toys .	uh oh you better go do that	bye . thanks for talking to me . susie says bye too .	bye bye ! have a nice night	uh oh . shelly is running away .
212	hello , what are you doing ?	i am doing good . how are you ?	i am good . i am eating leftovers .	cool , i am eating donuts . what do you do ?	i am retired . how about you ?	i am of video game tester for call of duty . what did you do ?	i am yoga instructor . what is call of duty ?	it is a war based video game .	that sounds like a lot of fun .	it is , almost as fun live action roleplay on the weekends .	i like watching war movies .	i do not but i did enjoy hacksaw ridge . are you married ?	yes i am married to my wife of 32 years .	that is amazing . i can not wait to meet the woman i could spend forever with .	it is a great thing . i met her at school .	what school did you go too ?
213	i love cats and have five of them .	cats are nice . how old are you ?	old enough to work in the construction field . you ?	i am 68 , been retired for a few years now .	great . what did you work and retire from ?	i was a tailor . these days i spend a lot of time at the casino	ahh . my father taught me everything i know but not how to gamble .	its probably for the best . i also enjoy mowing the lawn on a beautiful day	do you have a pet cat or dog ?	no not anymore . do you ?	i have 5 cats that i love like humans	animals are better friends than humans .	sometimes and they are always happy to see you come in the door .	it such a nice day today , thinking about starting the grill
214	hello how are you today ?	not much , just came back from iraq . you ?	wow , i am an olympic athlete and won a gold medal !	congrats ! i am in the canadian army , served for 5 years .	good for you ! i love garlic bread and italian food !	i worked at an italian restaurant after i left high school .	nice ! did you eat pizza all the time	yeah , i used to make it for my grandfather , he served in ww2 .	wow ! a rich history of serving countries !	yeah my whole family is part of the military and we all enjoy cooking !	cool , i just really like to do gymnastics	that is cool ! are you going pro or you are doing it just as a workout ?	just as a workout ! i do for 4 hours a day	sorry i have to go right now ! my wife and kids are back home . see ya !
215	hello ! how is your day going ?	hey ! after the meal i just had , my day is going great , thanks !	i just got finished feeding my fish .	ooooh , what kind of fish do you have ?	i have a piranha . i was just feeding him pieces of my ex boyfriend .	lol ! you are funny ! i fed myself pieces of hamburger and fries !	hamburgers are the best ! i had one yesterday for my 18th .	hope it was especially yummy for you ! and happy belated birthday !	thank you ! do you like nature walks ?	i like walking , period ! but yes , especially nature walks . how about you ?	i enjoy hiking and watching the sun . the best is when the sun is orange .	the sun is magical and divine like that . my boyfriend is a sun gazer .	my boyfriend used to gaze at other	he used to gaze at other what ?	other things . that is why i broke up with him a couple months ago .	oh dear , i am sorry . totally his loss .
216	hi there how are you doing ?	hi . i am not doing well . my family does not support my choice of career .	really why is that ? mine does not get me for being a vegetarian	i want to work for a watch dealer and i like to shop for watches and shoes .	well if that is what makes you happy go for it	i really enjoy shopping and my dream is to one day own a rolls royce ghost .	wow i enjoy running over driving	running is also quite lovely . breathing in the lovely outside air .	yes it is is it clears my head when i need to as well	yes , and it also helps with depression i have found .	yes i wish i knew that before when i was a teenager	me too , it is good to know . spread the word to others . better than any medication .	yes it is i never thought about it but i just might thanks for the idea	no problem . always here to help a friend .	so what else do you like to do on your spare time ?	oh , i like to spend time with my cat , nelly .
217	good evening , i heard you like horses can you tell me what kind	how are you doing today ?	i am doing excellent . i would love to know more about your horses . i love horses	i have one named charlie its just a pony	oh that is a good name for a pony . what do they eat ?	his and mine s favorite little snack is pizza	really ! i did not know that pony eats pizza . that is really a fun fact	he loves it do you have any pets ?	i have a horse also named coco	that is actually my nickname for my honda civic that is brown	oh yeah ! that is awesome . what do you like to do for fun ?	i like music and what about you ?	i love music ? it is very relaxing . what kind of music do you listen to ?	i work with a few different artists	oh yeah but what kind of music do you like to listen to ?	mainly country and you ?
218	hi , how are you doing today ?	i am really great . just got home from a ride on my bike .	me too , i am a custodian in the daytime and a singer at night .	i am a waitress . it works but i wish i could make more money .	same here , i sing folk music and play the guitar , what do you like ?	my favorite thing is to ride my motorcycle . i do not even have a car .	when i make it big one day , i will buy the car of my dreams	what do you look like ?	i am 19 years old and have long black hair . so i still live with my parents .	i have pale skin and large brown eyes . and i wear my bike helmet all the time .	sine i live with my parents they want me to finish school , i want to sing .	what kind of music if your favorite to sing ?	folk music and i like to play the piano and guitar as well .	i wish i could play instruments . i am not very musically inclined .	folk music and i like to play the piano and guitar as well .	i like rock music the most
219	how are you doing this fine evening ?	i am well , retired and living my best life ! how about you ?	that is really great . i design video games	that sounds great . my grandkids would love that !	it is great . they should check out my game starcraft .	i will mention it to them . do you have any hobbies ?	i like to keep to myself . i am a recluse .	i understand . i sew my own clothes so i could probably be a recluse too .	i like to make things too . i am working on a robot	that sounds very complicated . i hope it turns out well .	i want to use it as a body double	like an avatar or something ?	yes ! that is going to be amazing	i think it will be great !	so what else do you do ?	well , i did have cancer , but it is gone now .
220	hi , how are you tonight ?	i am very well ! i just dyed my hair rainbow	that sounds amazing . i am filling out a match profile .	how is that going ? i am too old to date	my dad keeps setting up blind dates for me . old ?	sounds fun ! i am too old to say .	you are old with rainbow hair ? that is unusual .	yes i am an animal rights worker i am very trendy	he keeps sending random guys to the gas station where i work .	that is scary that would depress me	are you a hippie ? like those nudist colony folk ?	i used to be . now i just like to watch birds with my kitties	your kitties like birds ? do not they try to snatch them ?	sometimes yes . i have to stop them haha	i mean where i come from kitties do not play with birds .	why not ? they must want to eat them
221	hello how are you today ?	i am good how are you ?	i am pretty good , i am a buddhist	nice ! are you married ? because i am gong to be in the spring	no i am lonely , i cant speak since three months ago	oh wow ! what happened ? 3 months ago was my 24th birthday	because i pursued my spirituality	oh , i pursue my personality by working with my kindergarten students	that is good . i do meditation	cool , i relax by going out for dinner with my friends	i do to . when are you getting married ?	in april , its a spring wedding ! i am so excited !	i hope you have a good time , where are you from	thank you , and i am from the galapagos islands	i heard its nice there , i am from chicago illinois	nice , are you a chicago cubs fan ?	no i am a sox fan	oh cool , do u think they will beat the astros tomorrow
222	how are you doing today	hello , i am doing very well , thank you . i am getting married soon .	that sounds great . i want to get married to eric .	who is eric ? i am hoping taylor swift will agree to sing at my wedding .	off of the fishy movie	i do not think i have ever seen it . how old are you ?	four and two quarters and a penny	lol . that is awesome . i am so going to use that in a snapchat .	what is snapchat ? a barbie ?	social media site . like a cross between facebook messenger and face time .	my mom has facebook and it has pictures	it sure does . do you like legos ?	yes . what color do you like	i love purple , what is your favorite ?	i like red and pink and blue	those are pretty colors as well . i like yellow .
223	hello , how are you today ?	exhausted driving my five boys around in the mini van everywhere all day .	wow , i am in prison right now	oh no ! what happened ?	i was caught shoplifting at walmart	hope you learn from that . i could really use a glass of wine tonight !	cool , but i am going to be released in a month	glad to hear it . we could meet for coffee my favorite is pumpkin flavor .	me too ! ! ! except i am in a detention center for juveniles	oh you are very young , i am a baseball coach . ever think of playing ?	i would love to but i am old	ok . i am with a little league . have any hobbies to keep you busy ?	yeah i like to count the freckles on my arm	that sounds different . maybe read some good books .	i do not have any books though	i could send you some , my boys have many books . where are you located ?
224	hi there . how goes it ?	hey ! ! so i have a house warming party for my new apartment with my buddy tomorrow !	that is cool . i hope that you have a great time !	i am just hoping no one brings chicken ! that stuff makes me harf !	lol . . . i love chicken . i will be eating pizza with an artist i represent and my dog charlie .	cool ! so what do you do for a living ? i am a bartender through college .	i produce music for a handful of rap artists . as well as eat a lot of pizza !	just do not eat too much ! i am going to be a nurse . i would know .	to be honest , it is pretty much all i eat . . .	rebel ! you must have a crazy high metabolism .	i guess so . i have been 175 pounds for well over 10 years .	geez . i am 320 . i hate my body . and i eat under 1800 cals a day .	what is the saying . . . big is beautiful ?	big is unhealthy . it is not fun .	aww . i am sure all will turn out well for you .	hopefully i will learn stuff in nursing school .
225	hi there , tell me about yourself	hi my name is katie i was born in 1982 . what about you ?	hi katie . i just got a job at a gas station and love gardening	that is awesome ! i love to garden too ! what kind of music do you like ?	i prefer rock . how about you ?	i like hip hop , new kids on the block is my favorite .	do you like clowns ? they horrify me !	no ! my favorite toy as a kid was lite brite because i was so scared !	my father keeps setting me up on blind dates . so frustrating !	that would be frustrating ! have you gone on any ?	just one and i was done ! i was adopted when i was young	your father must love you ! how did knowing you were adopted affect you ?	i was adopted by an older couple . they love me .	amazing ! do you have any hobbies ?	i like working with my hands . woodworking etc . you ?	what is the coolest thing you have ever made ? i like to go to concerts .
